Output output/Halemaumau_run004.txt from Eject, Python version, run on 2020-01-07-1130


Block parameters:
                       Block diameter, m:   1.83
                    Block density, kg/m3:   2500
                             Block shape:  shell
                   Initial velocity, m/s:  195.2
 Ejection angle from horizontal, degrees:   59.0
      Ejection direction, degrees E of N:  331.4
                         Wind speed, m/s:    0.0
             Wind direction, deg. E of N:    0.0
landing point meters below takeoff point:      0
     extent of reduced drag zone, meters:    0.0

Meteorologic conditions:
            Temperature at sea level, Celsius:  25.0
            Thermal lapse rate, deg. C per km:  6.50
Elevation of takeoff point above sea level, m:  1000

TRAJECTORY CALCULATIONS
###################################################################################################################################
    i   t (s)     x (m)     y (m)     z (m)   vx(m/s)  vy (m/s)  vz (m/s)   Mach #     Reynolds #     Cd   Temp (K) rho_air (kg/m3)
    0   0.000     0.000     0.000     0.000   -48.092    88.260   167.381    0.568   21312446.072  0.227     291.65      1.078
    1   0.068    -3.283     6.025    11.407   -48.077    88.234   166.663    0.567   21224850.581  0.227     291.58      1.077
    2   0.137    -6.565    12.048    22.765   -48.063    88.208   165.945    0.565   21137584.381  0.226     291.50      1.076
    3   0.205    -9.846    18.070    34.074   -48.049    88.182   165.227    0.563   21050646.329  0.226     291.43      1.075
    4   0.273   -13.126    24.089    45.334   -48.035    88.157   164.510    0.561   20964035.296  0.226     291.36      1.074
    5   0.341   -16.405    30.107    56.546   -48.021    88.131   163.794    0.560   20877750.171  0.226     291.28      1.073
    6   0.410   -19.683    36.123    67.708   -48.008    88.106   163.078    0.558   20791789.854  0.226     291.21      1.071
    7   0.478   -22.960    42.138    78.821   -47.994    88.081   162.362    0.556   20706153.262  0.226     291.14      1.070
    8   0.546   -26.237    48.151    89.886   -47.980    88.056   161.646    0.554   20620839.327  0.226     291.07      1.069
    9   0.614   -29.512    54.162   100.901   -47.967    88.031   160.931    0.553   20535845.408  0.226     290.99      1.068
   10   0.683   -32.786    60.171   111.868   -47.953    88.006   160.217    0.551   20451170.498  0.226     290.92      1.067
   11   0.751   -36.060    66.179   122.786   -47.940    87.981   159.503    0.549   20366813.608  0.226     290.85      1.066
   12   0.819   -39.333    72.185   133.656   -47.926    87.956   158.789    0.547   20282773.759  0.226     290.78      1.065
   13   0.888   -42.604    78.189   144.476   -47.913    87.932   158.075    0.546   20199049.992  0.226     290.71      1.064
   14   0.956   -45.875    84.192   155.248   -47.900    87.907   157.362    0.544   20115641.360  0.226     290.64      1.063
   15   1.024   -49.145    90.193   165.971   -47.886    87.883   156.650    0.542   20032546.930  0.226     290.57      1.061
   16   1.092   -52.414    96.192   176.646   -47.873    87.859   155.937    0.540   19949765.785  0.226     290.50      1.060
   17   1.161   -55.682   102.190   187.272   -47.860    87.835   155.226    0.539   19867297.023  0.226     290.43      1.059
   18   1.229   -58.949   108.186   197.849   -47.847    87.811   154.514    0.537   19785139.756  0.226     290.36      1.058
   19   1.297   -62.215   114.180   208.378   -47.834    87.787   153.803    0.535   19703293.110  0.226     290.30      1.057
   20   1.365   -65.481   120.173   218.859   -47.821    87.763   153.092    0.533   19621756.228  0.226     290.23      1.056
   21   1.434   -68.745   126.164   229.290   -47.808    87.740   152.382    0.532   19540528.266  0.226     290.16      1.055
   22   1.502   -72.009   132.154   239.674   -47.795    87.716   151.672    0.530   19459608.396  0.226     290.09      1.054
   23   1.570   -75.272   138.142   250.008   -47.783    87.693   150.962    0.528   19378995.804  0.226     290.02      1.053
   24   1.639   -78.533   144.128   260.295   -47.770    87.670   150.253    0.527   19298689.693  0.226     289.96      1.052
   25   1.707   -81.794   150.113   270.533   -47.757    87.646   149.544    0.525   19218689.278  0.226     289.89      1.051
   26   1.775   -85.055   156.096   280.722   -47.745    87.623   148.835    0.523   19138993.791  0.226     289.83      1.050
   27   1.843   -88.314   162.078   290.864   -47.732    87.600   148.127    0.522   19059602.479  0.226     289.76      1.049
   28   1.912   -91.572   168.058   300.957   -47.720    87.577   147.419    0.520   18980514.604  0.226     289.69      1.048
   29   1.980   -94.830   174.036   311.001   -47.707    87.555   146.712    0.518   18901729.443  0.226     289.63      1.047
   30   2.048   -98.087   180.013   320.997   -47.695    87.532   146.005    0.516   18823246.288  0.226     289.56      1.046
   31   2.116  -101.343   185.988   330.945   -47.683    87.509   145.298    0.515   18745064.448  0.226     289.50      1.045
   32   2.185  -104.598   191.962   340.845   -47.670    87.487   144.591    0.513   18667183.243  0.226     289.43      1.044
   33   2.253  -107.852   197.935   350.697   -47.658    87.465   143.885    0.511   18589602.015  0.226     289.37      1.043
   34   2.321  -111.105   203.905   360.500   -47.646    87.442   143.179    0.510   18512320.115  0.226     289.31      1.042
   35   2.390  -114.358   209.875   370.255   -47.634    87.420   142.474    0.508   18435336.913  0.226     289.24      1.041
   36   2.458  -117.610   215.842   379.962   -47.622    87.398   141.769    0.506   18358651.795  0.226     289.18      1.040
   37   2.526  -120.861   221.809   389.621   -47.610    87.376   141.064    0.505   18282264.160  0.226     289.12      1.039
   38   2.594  -124.111   227.773   399.232   -47.598    87.354   140.360    0.503   18206173.425  0.226     289.05      1.038
   39   2.663  -127.360   233.737   408.795   -47.586    87.333   139.656    0.501   18130379.022  0.226     288.99      1.037
   40   2.731  -130.609   239.699   418.309   -47.575    87.311   138.952    0.500   18054880.399  0.226     288.93      1.036
   41   2.799  -133.856   245.659   427.776   -47.563    87.289   138.248    0.498   17979677.018  0.226     288.87      1.035
   42   2.867  -137.103   251.618   437.194   -47.551    87.268   137.545    0.496   17904768.361  0.226     288.81      1.034
   43   2.936  -140.349   257.575   446.565   -47.539    87.247   136.842    0.495   17830153.921  0.226     288.75      1.033
   44   3.004  -143.595   263.531   455.887   -47.528    87.225   136.140    0.493   17755833.212  0.226     288.69      1.032
   45   3.072  -146.839   269.486   465.162   -47.516    87.204   135.438    0.491   17681805.760  0.226     288.63      1.032
   46   3.141  -150.083   275.439   474.389   -47.505    87.183   134.736    0.490   17608071.109  0.226     288.57      1.031
   47   3.209  -153.326   281.390   483.568   -47.493    87.162   134.034    0.488   17534628.821  0.226     288.51      1.030
   48   3.277  -156.568   287.340   492.698   -47.482    87.141   133.333    0.486   17461478.471  0.226     288.45      1.029
   49   3.345  -159.809   293.289   501.782   -47.471    87.120   132.632    0.485   17388619.652  0.226     288.39      1.028
   50   3.414  -163.050   299.237   510.817   -47.460    87.100   131.931    0.483   17316051.975  0.226     288.33      1.027
   51   3.482  -166.290   305.182   519.804   -47.448    87.079   131.231    0.482   17243775.065  0.226     288.27      1.026
   52   3.550  -169.529   311.127   528.744   -47.437    87.059   130.531    0.480   17171788.566  0.226     288.21      1.025
   53   3.618  -172.767   317.070   537.635   -47.426    87.038   129.831    0.478   17100092.137  0.226     288.16      1.024
   54   3.687  -176.005   323.012   546.479   -47.415    87.018   129.132    0.477   17028685.454  0.226     288.10      1.024
   55   3.755  -179.242   328.952   555.276   -47.404    86.998   128.432    0.475   16957568.211  0.226     288.04      1.023
   56   3.823  -182.478   334.891   564.024   -47.393    86.978   127.733    0.473   16886740.119  0.226     287.98      1.022
