Output output/Halemaumau_run008.txt from Eject, Python version, run on 2020-01-07-1130


Block parameters:
                       Block diameter, m:   0.98
                    Block density, kg/m3:   2500
                             Block shape:  locube
                   Initial velocity, m/s:  185.8
 Ejection angle from horizontal, degrees:   75.1
      Ejection direction, degrees E of N:  119.8
                         Wind speed, m/s:    0.0
             Wind direction, deg. E of N:    0.0
landing point meters below takeoff point:      0
     extent of reduced drag zone, meters:    0.0

Meteorologic conditions:
            Temperature at sea level, Celsius:  25.0
            Thermal lapse rate, deg. C per km:  6.50
Elevation of takeoff point above sea level, m:  1000

TRAJECTORY CALCULATIONS
###################################################################################################################################
    i   t (s)     x (m)     y (m)     z (m)   vx(m/s)  vy (m/s)  vz (m/s)   Mach #     Reynolds #     Cd   Temp (K) rho_air (kg/m3)
    0   0.000     0.000     0.000     0.000    41.318   -23.701   179.614    0.541   10814817.564  0.832     291.65      1.078
    1   0.073     3.022    -1.733    13.113    41.141   -23.599   178.125    0.537   10717090.562  0.831     291.56      1.077
    2   0.147     6.030    -3.459    26.118    40.966   -23.499   176.650    0.532   10620510.890  0.830     291.48      1.076
    3   0.220     9.026    -5.178    39.015    40.793   -23.400   175.189    0.528   10525053.733  0.828     291.40      1.074
    4   0.293    12.010    -6.889    51.806    40.623   -23.302   173.742    0.524   10430695.103  0.827     291.31      1.073
    5   0.366    14.981    -8.593    64.491    40.456   -23.206   172.309    0.520   10337411.797  0.826     291.23      1.072
    6   0.440    17.940   -10.291    77.071    40.291   -23.112   170.889    0.516   10245181.358  0.825     291.15      1.070
    7   0.513    20.886   -11.981    89.548    40.128   -23.018   169.482    0.512   10153982.043  0.824     291.07      1.069
    8   0.586    23.821   -13.664   101.922    39.968   -22.926   168.088    0.508   10063792.788  0.823     290.99      1.068
    9   0.659    26.745   -15.341   114.194    39.810   -22.836   166.707    0.504    9974593.176  0.822     290.91      1.067
   10   0.733    29.656   -17.012   126.366    39.654   -22.746   165.338    0.500    9886363.411  0.821     290.83      1.065
   11   0.806    32.557   -18.675   138.437    39.500   -22.658   163.980    0.496    9799084.288  0.820     290.75      1.064
   12   0.879    35.446   -20.333   150.410    39.349   -22.572   162.635    0.492    9712737.167  0.818     290.67      1.063
   13   0.952    38.324   -21.984   162.284    39.200   -22.486   161.301    0.488    9627303.951  0.817     290.60      1.062
   14   1.026    41.192   -23.629   174.061    39.053   -22.402   159.979    0.485    9542767.061  0.816     290.52      1.061
   15   1.099    44.048   -25.267   185.741    38.908   -22.318   158.668    0.481    9459109.415  0.815     290.44      1.059
   16   1.172    46.894   -26.900   197.326    38.765   -22.236   157.367    0.477    9376314.407  0.814     290.37      1.058
   17   1.245    49.730   -28.526   208.815    38.623   -22.155   156.077    0.474    9294365.877  0.813     290.29      1.057
   18   1.319    52.555   -30.147   220.211    38.484   -22.076   154.798    0.470    9213248.014  0.812     290.22      1.056
   19   1.392    55.371   -31.762   231.513    38.347   -21.997   153.529    0.466    9132945.327  0.811     290.15      1.055
   20   1.465    58.176   -33.371   242.722    38.212   -21.919   152.271    0.463    9053442.644  0.810     290.07      1.054
   21   1.539    60.971   -34.975   253.840    38.078   -21.843   151.022    0.459    8974725.105  0.809     290.00      1.053
   22   1.612    63.757   -36.573   264.866    37.947   -21.767   149.782    0.456    8896778.161  0.808     289.93      1.051
   23   1.685    66.533   -38.165   275.802    37.817   -21.693   148.553    0.452    8819587.571  0.807     289.86      1.050
   24   1.758    69.300   -39.752   286.648    37.689   -21.619   147.332    0.449    8743139.395  0.806     289.79      1.049
   25   1.832    72.057   -41.334   297.405    37.562   -21.547   146.121    0.445    8667419.995  0.805     289.72      1.048
   26   1.905    74.805   -42.910   308.074    37.438   -21.475   144.919    0.442    8592416.023  0.804     289.65      1.047
   27   1.978    77.544   -44.481   318.654    37.315   -21.405   143.726    0.438    8518114.425  0.803     289.58      1.046
   28   2.051    80.274   -46.047   329.148    37.193   -21.335   142.541    0.435    8444502.428  0.802     289.51      1.045
   29   2.125    82.995   -47.608   339.555    37.074   -21.266   141.365    0.432    8371567.544  0.801     289.44      1.044
   30   2.198    85.708   -49.164   349.876    36.955   -21.199   140.197    0.428    8299297.556  0.800     289.38      1.043
   31   2.271    88.412   -50.715   360.111    36.839   -21.132   139.038    0.425    8227680.523  0.799     289.31      1.042
   32   2.344    91.107   -52.261   370.262    36.724   -21.066   137.886    0.422    8156704.765  0.798     289.24      1.041
   33   2.418    93.794   -53.803   380.329    36.610   -21.001   136.742    0.418    8086358.867  0.797     289.18      1.040
   34   2.491    96.473   -55.339   390.313    36.498   -20.936   135.606    0.415    8016631.668  0.796     289.11      1.039
   35   2.564    99.143   -56.871   400.213    36.387   -20.873   134.478    0.412    7947512.259  0.795     289.05      1.038
   36   2.637   101.806   -58.398   410.031    36.278   -20.810   133.357    0.409    7878989.979  0.794     288.98      1.037
   37   2.711   104.460   -59.921   419.767    36.170   -20.748   132.243    0.406    7811054.406  0.794     288.92      1.036
   38   2.784   107.107   -61.439   429.421    36.064   -20.687   131.136    0.402    7743695.357  0.793     288.86      1.035
   39   2.857   109.746   -62.953   438.995    35.959   -20.627   130.037    0.399    7676902.881  0.792     288.80      1.034
